Destination,Continent,Region,countryCode,Total,Other North,Other South,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Hong Kong Special Administrative Region","China, Macao Special Administrative Region",Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte dIvoire,Croatia,Cuba,Curaçao,Cyprus,Czech Republic,Democratic Peoples Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao Peoples Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Federated States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Thailand,The former Yugoslav Republic of Macedonia,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom of Great Britain and Northern Ireland,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
Norway,Europe,Northern Europe,578,741813,701,9864,13238,972,1215,,,486,,,1086,305,,2176,1588,511,20,31,1000,22,996,1672,,28,,368,531,,13343,119,5176,,33,5739,32,1030,392,404,686,3032,,,23,,6631,11203,1018,86,5693,,2168,,278,327,3409,966,,192,2148,40,246,25260,54,,796,758,1079,203,,14821,5096,7742,884,,41,6825,6286,,,,1159,315,28212,1897,,2270,291,,,,446,266,55,87,41,,116,3940,8274,11970,1532,16185,22160,1107,,820,3971,158,1395,414,896,1950,,396,190,100,9647,1862,,935,531,23,35941,135,474,117,819,,50,95,,,58,187,,1226,,,141,405,,5544,189,3136,84,,1558,8654,,633,190,50,1749,,,,55,19393,,60,,151,1485,20593,91213,2925,29,61,7483,770,,12087,17200,620,,,,,,,,,602,250,4099,,517,754,,3840,377,,27042,1453,178,6145,9275,3342,3125,39,,49216,2198,5473,103,18049,2477,,113,,,349,1007,11192,75,,,1124,4236,407,19339,922,17461,,235,477,,1067,13798,,41,349,538,289
Sweden,Europe,Northern Europe,752,1639771,93559,1261,29085,2161,3004,,,758,,,3184,2520,,3944,5936,2882,29,88,7310,112,2785,2422,,89,,26,4485,,58583,108,7090,,,8513,84,2934,380,595,1410,3611,,109,66,,28853,30743,601,,11973,,816,,424,949,7615,2712,,719,1738,84,3161,43331,304,42,723,2406,5934,2948,43,22320,10499,16509,,,62,162067,9208,,,24,4834,1275,50473,2614,,15518,,41,,,828,517,138,126,147,,377,16558,5454,22424,2425,69981,133118,2527,,2631,10242,350,3266,3755,1892,3616,,2117,961,511,6674,26279,56,963,2211,,10726,314,114,74,1561,21,137,168,,,64,189,,2486,,42,2409,853,,9233,333,1541,127,,901,10413,,1135,791,43,4455,,,43256,52,11436,,303,32,203,7565,12248,83542,3535,,139,10979,753,,25223,19457,551,,,35,,,24,,,3059,767,9295,69,825,752,,1519,1214,,59213,2440,,9709,7115,5269,3379,38,29,,3492,69199,308,38990,6216,,359,,34,299,4943,47188,238,,,4067,6982,1430,24950,1722,20011,,2221,3555,,1136,17004,,,1363,526,553
United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,826,8543120,35976,13570,68256,14688,26826,,63,15712,583,3995,11339,1790,678,135786,21698,3126,2071,6261,230143,20271,4734,29142,1452,678,4602,463,4046,,8469,3513,56055,292,5731,51875,237,4820,1279,1304,11009,86415,914,171,371,19942,7673,182628,119990,,27691,154,9561,,777,8535,9029,2665,,84815,41605,18697,20971,24972,486,6851,1485,9422,33686,948,312,19031,9361,16654,427,968,6754,14325,149872,,86,393,12194,3388,322220,102837,11955,39700,59,10009,,,1049,2529,2572,23458,340,,683,56166,2225,776603,10344,91087,80939,503288,10589,19608,151790,172829,40127,6321,5432,151073,182,14054,1132,716,66046,17128,851,3844,17684,31,116861,2092,1121,17871,75182,402,411,31758,,,233,45123,,10502,,430,1821,1124,7828,23519,6368,13064,2649,30,54695,68489,121,67276,406,217,216268,,,18236,3432,540495,,769,1199,816,7787,139570,703050,98967,,2706,6767,3417,14,89402,42491,4781,2917,6067,9836,,8008,233,,1028,36148,2135,9008,3878,25281,45351,,67781,2298,364,110775,218732,,91179,138752,,19758,476,1596,35055,21458,9950,455,47389,3170,2008,1743,,298,25364,6606,100956,784,110,,65447,23414,12314,,38691,212150,134,1472,2864,168,9834,32429,,,19405,30897,132942
Southern Europe,Europe,Southern Europe,925,15747685,26990,17291,13382,958395,79302,0,6395,156704,11,52,327287,25346,1,55150,43689,1895,174,129,118322,104,39052,99183,63,3004,8,37,170635,0,903048,52,336652,1,54,270568,12883,1247,68255,1439,17188,56769,0,829,704,2,67977,370396,128,1932,387574,110,7363,0,4885,28754,389257,160753,0,22877,25740,345,9523,16485,149,1322,194437,510604,144233,21789,19177,14620,3555,36964,1,0,75,15925,444070,0,10,1218,18630,105505,623139,59507,5,58095,3,640,0,0,9606,18136,33668,196,1464,178,39567,28001,1411,188411,5909,22648,9826,20848,5,7993,134573,666,15460,6369,33720,5812,5,1300,2207,489,7891,12760,31,2884,39354,453,23521,10427,3000,679,1372,37,22087,2425,5,0,9440,9778,0,56479,86,1897,702,96103,78,1130802,70110,548,227,2,5475,69572,0,2675,20048,1407,90842,0,0,19107,108,174313,195,5458,63,63273,300348,194908,202547,132623,0,1274,8535,213042,0,1754013,222196,1158,4,6,67,1,27,517,1951,17615,2264,136850,179661,1042,2629,1216,0,24240,40380,4,13780,26663,0,71866,86656,1573,5519,268,618,34576,286264,19700,367,12942,156117,1959,5746,0,21,406,111640,81268,411,0,51,1345,368566,836,429989,2425,131716,0,81699,12341,94,225136,7154,1,0,429,1364,2815
Albania,Europe,Southern Europe,8,57616,5123,1258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34989,,,,,,,,,,,,,,,,,,,,,9851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591,,,,,,,2172,,,,,,,,,2628,,,,,,,,,,,
Andorra,Europe,Southern Europe,20,42082,1919,611,,,,,,,,,640,,,61,,,,,,,,202,,,,,,,,,,,,,,,,,,,,,,,201,,,,,,,,,,,,,,,,,105,,,,,,,,,,,,,,,3764,,,,,,318,,,,,,,,,,,,,,,,,,,,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441,,,,,,229,,,,,,,,,,,,,,,,399,,11012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20446,,,,,,46,75,,,,,,,,,,,,,,,,,,988,,99,,96,,,,,,,,,
Bosnia and Herzegovina,Europe,Southern Europe,70,34803,425,428,,,,,,,,,,,,,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11528,,,,,,,,,,,,,,,,,,,,,,157,,,,,,501,,,,,,,,,,,,,,,144,,,,,,,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,161,,,,,,,,,,,,9223,,,,,3058,1770,,,,,,,,,,,,,,,,2779,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,Europe,Southern Europe,191,576883,14954,4985,,173,56,,,,,,200,,,1595,5148,,,,,,94,375,,,,,32,,404874,,193,,,305,,,,,,1004,,,,,126,446,,,45,,,,,,,,,,949,,,102,,,,,247,,,,20,,,,,39,1760,,,,,,33774,,,147,,,,,,,,,,,,1044,,67,27,48,82,53,,55,3140,,56,68,67,,,,,,27,65,,,150,,26,31,,,,,,,,,,,,39,,,,6181,,29,,,,,,809,,116,,,29,,,113,,,,,,,86,75,737,50,,,27,114,,499,1311,,,,,,,,,,,,52185,,,,,644,19587,,,203,,188,,43,66,,,628,3009,180,,,10055,,,,,,,86,,,,,758,,670,,1616,,,,,55,,,,,46,
Gibraltar,Europe,Southern Europe,292,11065,1415,909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2072,,,,,,,,,,,,,,,,,,,,,,,,,5673,,,,,,,,,,,,,
Greece,Europe,Southern Europe,300,1242514,,,6331,437356,1102,0,4,9,11,29,641,14287,1,20224,2253,507,23,23,9812,11,1457,5124,5,8,8,2,23,,440,8,2216,1,,72893,79,133,14,22,462,12611,0,393,19,2,367,3396,0,,399,73,1414,0,38,115,429,352,,21607,4430,34,209,901,39,19,566,84,28267,50,1,280,129,2420,1,,1,771,6695,0,10,8,50,83388,114343,597,5,,3,2,0,0,30,182,0,11,38,0,50,1728,54,10152,443,1905,3651,590,5,712,6303,12,509,813,26982,454,,140,548,41,352,2052,0,31,641,10,545,139,130,,63,3,29,90,0,,118,38,,396,,45,8,,78,2076,65,20,8,,50,3746,,491,160,24,2857,,0,517,5,31295,188,157,4,79,291,8470,15664,325,0,1103,211,10049,0,46193,54192,97,4,2,,1,7,449,1,7,426,640,4382,24,175,82,,863,130,0,742,6910,,1181,889,1001,1855,9,22,5419,3698,7044,97,378,2169,217,14,0,,18,636,33489,116,,11,140,19457,86,17679,395,22839,0,113,8208,71,1026,210,1,0,27,239,420
Holy See,Europe,Southern Europe,336,800,484,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Europe,Southern Europe,380,5788875,,,6568,447586,22471,,130,1869,,23,73183,1256,,19850,16331,709,93,50,97036,50,32383,46393,24,2566,,35,15698,,11106,44,104207,,32,57691,11657,1007,6160,1322,11457,25540,,238,563,,12427,200434,,,39532,37,3385,,1508,25555,24709,33469,,650,10403,125,6087,3238,89,337,42269,88329,108490,12464,121,13593,1382,30401,,,44,2827,134403,,,384,1515,12226,220013,46548,,17405,,16,,,2135,3899,782,74,703,178,2323,12889,207,136403,3159,14433,3889,3629,,3883,,346,8285,2991,3851,3641,5,543,1326,260,3200,7086,31,2006,36222,132,5646,4799,2382,171,613,34,4177,1928,5,,677,9499,,8827,13,1617,275,2285,,425238,857,441,93,2,1775,13034,,901,1175,1060,56259,,,1981,52,84792,7,1021,32,2636,116038,143457,118641,6415,,80,3931,166819,,1021613,80750,778,,4,22,,20,68,1913,74,962,84815,45581,978,1377,567,,10996,4699,4,11556,5657,,31829,85093,391,2914,50,36,6411,198170,6058,186,9866,73033,79,5152,,21,167,107671,20491,206,,6,967,222241,370,64986,1604,54226,,7500,2509,23,48970,5258,,,263,874,881
Malta,Europe,Southern Europe,470,41442,28,989,,90,61,,,,,,12,32,,5053,129,,,,17,,33,194,,,,,,,191,,112,,,1055,,,,,,2053,,,,,,417,,,,,,,,,85,,,52,95,,,153,,,,,546,,,610,,400,,,,92,502,,,,,47,1147,79,,90,,,,,,,,,,,,168,,307,26,35,96,318,,13,1823,,53,46,,38,,67,,,90,75,,,935,,52,,,,46,,,,,,,,,,,,,,,260,,,,,,496,,50,,43,397,,,77,,213,,,,,32,559,290,67,,,,40,,791,1107,,,,,,,,,,31,,643,,,36,,119,25,,1210,203,,176,20,62,273,,,543,121,307,,125,35,,,,,15,376,268,,,,,336,30,12046,,1403,,,23,,,,,,,,42
Montenegro,Europe,Southern Europe,499,82541,288,685,,2754,,,,,,,,,,137,257,,,,,,,,,,,,,,34259,,,,,78,,,,,,69,,,,,,,,,,,,,,,16344,,,,120,,,97,,,,,,,,,,,,,,,446,,,,,,1876,,,56,,,,,,,,,,,,47,,,,,,,,,209,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,155,,,,,,,,,,,,,,,,,98,,,,,,,106,925,,,,,,,,,,,,17433,,,,,56,1617,,,,,,,,,,,151,212,,,,3317,,,,,,,88,,,,,141,,103,,317,,,,,,,,,,,
Portugal,Europe,Southern Europe,620,837257,887,2495,,49,223,,361,151273,,,1278,97,,1164,488,63,,,1424,,916,3312,,32,,,207,,41,,129968,,,5014,,,57636,,71,7044,,,,,188,10128,128,1932,624,,459,,,126,79,1570,,29,240,71,1759,383,,,64,433,407,83,214,,124,30,,,,324,87899,,,548,111,1036,26048,186,,181,,,,,30,4357,27517,,,,,386,28,7561,240,197,41,1512,,329,2640,26,300,28,845,98,,,,,200,71,,28,28,196,353,3801,26,443,48,,110,42,,,39,,,256,,,,75,,1906,67991,,,,514,3834,,43,,,257,,,321,,1874,,34,,52,276,459,943,,,,125,19098,,22038,5494,,,,,,,,,17345,,2012,50,,52,28,,90,54,,,10677,,15339,26,,,,560,778,15668,26,,264,264,1663,72,,,,133,287,,,,27,45051,,17798,66,6736,,218,851,,23404,52,,,,,1109
San Marino,Europe,Southern Europe,674,4717,86,91,,31,,,,,,,69,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,120,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,
Serbia,Europe,Southern Europe,688,807441,105,559,,467,53,,,,,,49,158,,675,6998,,,,,,134,217,,,,,,,335992,,85,,,1134,,,,,,612,,,,,,1763,,,,,,,,,283247,29,,173,514,,,183,,,,,77,,,,,,,,,34,5388,,,,,48,16083,29,,914,,,,,,,,,,,,1800,,295,32,65,176,52,,109,1923,,39,99,97,,,67,,,,45,,,374,,28,90,,,,,,53,,,,,,26,,,,71224,,33,,,,,,752,,24,,,,,,138,,,,,,,49,43,664,39,,,26,230,,3607,2944,,,,,,,,,,,,,,,,,476,10930,,,141,,158,,76,,,,1191,2856,123,,,46737,,,,,,40,388,29,,,,1274,24,647,,1286,,,80,,37,,,,,57,28
Slovenia,Europe,Southern Europe,705,235966,156,343,25,152,30,,,,,,437,,,401,3052,,,,,,149,314,,,,,,,105313,,121,,,1210,,,,,20,418,,36,,,28,908,,,38,,,,,,49719,70,,,388,,,54,,,169,,107,,,,25,,,,,35,1267,,,,,,8124,35,,98,,,,,,,,,,,,417,,143,45,77,62,43,,34,3665,,90,63,81,26,,,,,35,25,,,38,,34,42,,,,,,,,,,,,68,,,,2974,,23,,,,,,336,,24,,,48,,,,,23,,,,,47,112,424,54,,,26,342,,524,1785,,,,,,,,,,,,28334,,,,,605,,,,43,,477,,,22,,,353,1054,52,,225,16510,,,,,,50,108,,,,,1764,,578,,741,,,28,,50,,,,,,
Spain,Europe,Southern Europe,724,5852953,511,2703,458,1938,55306,,5900,3553,,,250778,9516,,5990,8844,616,58,56,10033,43,3886,43052,34,398,,,154675,,2119,,99725,,22,130116,1147,107,4445,95,5178,6414,,162,122,,54640,152904,,,346936,,2105,,3339,2958,1684,125263,,366,8548,115,1468,11269,21,966,151369,421758,4128,9192,18841,137,1875,3713,,,30,11803,201769,,,278,16954,8760,200870,12033,,3982,,622,,,7411,9698,5369,111,723,,37194,9297,1122,33483,1937,5888,1829,14651,,2858,100304,282,6128,2261,1797,1555,,483,333,188,3987,3341,,819,966,115,16837,1425,462,65,602,,17771,312,,,8606,241,,46867,73,235,419,167,,699800,1197,87,126,,3136,46181,,1026,18713,280,30995,,,15960,51,56116,,4246,27,60506,183529,41334,64960,114661,,91,4189,16350,,658132,73266,283,,,45,,,,37,189,845,49383,3900,40,1025,503,,7297,1312,,272,2829,,,628,,389,209,,19056,61401,5910,84,2084,627,,508,,,206,2734,3969,60,,34,211,77420,326,308821,360,39825,,73772,642,,151594,1634,,,139,148,335
The former Yugoslav Republic of Macedonia,Europe,Southern Europe,807,130730,609,919,,67799,,,,,,,,,,,,,,,,,,,,,,,,,8713,,,,,1072,,,,,,,,,,,,,,,,,,,,,1433,,,,53,,,,,,,,1964,,,,,,,,,,,,,,,,42,,,233,,,,,,,,,,,,81,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9229,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,23,215,,,,,,,,,,,,17930,,,,,36,256,,,,,,,,,,,,,,,,,,,,,,,19922,,,,,64,,,,,,,,,,,,,,,
Western Europe,Europe,Western Europe,926,27382470,120522,51908,162122,38903,1480947,1,1038,37712,33,213,45654,46767,4005,43927,349761,26880,255,613,21139,268,33795,280900,113,24506,169,665,13775,4473,433092,396,198843,0,726,190666,12355,8022,38272,70606,123364,73506,0,17144,8424,0,43920,324614,797,34,79275,36664,77205,3,4639,101575,283370,25488,61301,4622,627189,6694,124727,49134,7558,7084,38114,24525,90505,3857,528,26785,16086,46565,3,0,326,34751,545137,0,0,21013,8752,38543,1003405,60872,103,274313,13,109,0,1,7421,50867,3824,7249,79543,0,3268,265363,3761,182283,163113,221026,185028,37100,13,37157,1302278,4865,76115,16952,1025944,24971,9,2618,87160,47735,41525,140838,284,6012,9524,3215,62089,43007,124564,585,15671,80,78329,2747,0,0,19900,48598,0,44060,4,25321,5390,35140,6,1325987,3334,4321,975,1,11809,387883,0,11615,3568,8566,55573,0,0,20594,836,102756,1,2146,480,7769,46972,115562,2304360,1174482,58,344,61544,34576,0,838753,1273154,14962,1,82,4879,0,106,48,238,451,9638,128690,595696,975,10506,11093,21893,94670,65956,17,44768,48402,0,561584,149529,2039,10081,212163,232,55086,217973,90991,29847,137779,93489,12,44827,0,103,2272,455229,2466821,7098,8,13,6111,299027,2137,431280,3621,282249,1,8608,46833,747,24814,268455,0,17,4562,2866,3645
Austria,Europe,Western Europe,40,1492374,,,8620,3147,1290,,2,341,,7,1523,3051,,2490,,1076,22,21,2737,21,1667,2575,41,80,19,24,509,,155164,25,5186,,6,15733,121,97,41,958,654,2547,,29,12,,1258,17713,281,17,1570,,457,,179,213,40006,879,,325,54997,2812,700,1418,7,51,3125,662,14891,68,10,104,372,1276,,,18,1598,8964,,,24,628,3316,223705,2474,,4003,,15,,1,372,303,68,19,63,,98,44468,188,13576,1214,15495,5524,985,,2562,29738,208,2970,749,1103,982,,253,648,124,806,1841,4,274,459,378,909,763,75,38,483,9,99,108,,,33,114,,1512,1,24,1804,21842,,1926,67,71,183,1,588,8476,,443,208,31,8485,,,966,31,4814,1,62,60,229,1688,13856,65989,1723,6,25,,1779,,70267,30972,211,,2,14,,10,4,1,2,477,335,195177,44,267,286,,27170,17908,14,1215,2792,,4122,981,277,635,20,23,3551,15802,3320,284,5604,21921,,219,,7,70,3690,184847,140,,12,274,8232,176,11013,157,11054,,282,754,7,915,3344,,,95,113,298
Belgium,Europe,Western Europe,56,1387940,3163,13375,10638,7517,12054,,,4047,,,550,10433,,881,3020,1206,2,3,2350,3,1675,,,1016,,155,459,,3059,21,8319,,,26415,928,2443,194,273,12295,3143,,136,287,,1180,12245,,,1973,,843,,143,3102,1216,708,,410,3677,233,26488,3186,783,33,860,4006,1972,225,38,364,1025,1143,,,12,3259,170858,,,312,403,3772,44268,4573,,17276,,,,,186,12274,100,17,302,,117,6110,235,10340,1501,6214,9420,4458,,1537,175322,126,4974,487,2784,824,,18,1547,105,1848,2609,12,605,236,11,2432,4858,552,38,470,0,598,480,,,1649,817,,1242,,6,984,512,,93012,56,145,20,0,3348,160363,,248,106,1619,4116,,,1356,12,7411,0,66,1,197,1287,4205,68538,43224,,,917,1673,,57125,21168,5053,,,,,,,17,11,82,2930,7725,14,1079,258,,6471,1051,,2260,881,,60598,1368,585,695,869,,4746,2326,4406,117,3784,7682,,3548,,,,5730,43686,27,,,362,4981,,27335,478,12853,,115,1521,,570,1498,,,140,123,149
France,Europe,Western Europe,250,7784418,,,4761,6695,1430656,1,982,21287,10,61,12946,19083,11,8349,12559,4112,45,161,4995,77,3400,153220,9,20414,115,87,3147,93,13939,41,57405,,49,17626,8741,1866,22292,63343,81278,25738,,16719,7418,,14402,110045,516,17,27231,36634,69474,3,753,89937,10097,4780,,1030,9107,61,76723,6480,6571,6443,3491,4136,30937,1114,390,638,909,8675,3,,157,3829,,,,19780,1907,7584,233627,6696,70,12890,13,,,,2994,30209,3066,4721,74337,,586,10553,384,48061,4946,22788,6120,9828,13,9197,367593,518,21377,1443,2583,1748,9,734,721,42623,2791,47162,49,785,2351,28,2617,12888,120400,107,2538,6,75555,490,,,17768,44337,,12580,3,24947,1427,1403,6,926466,1290,472,173,,1325,43838,,1958,647,5503,5767,,,4070,109,23779,,511,27,1033,11682,15224,111648,713158,52,148,20702,6560,,89793,63993,6194,1,3,4750,,29,18,220,224,2489,117870,84701,597,1301,2283,,4453,2593,3,1883,5180,,304422,47864,993,3208,24383,21,10061,95267,16758,244,18151,4488,12,23763,,96,411,388598,297429,211,8,1,581,15880,784,185344,644,53906,1,2436,1103,740,6337,125731,,17,487,346,701
Germany,Europe,Western Europe,276,12005690,0,2047,99638,18043,23272,,,,,,18537,12609,,13892,257583,19180,,,7576,,25532,34947,,2142,,,5362,,199837,,63893,,,105331,1545,700,,2695,19897,19695,,,317,,15942,102365,,,22116,,4204,,1891,4036,209477,14528,,1852,543527,2991,8727,25973,,,11091,8486,23350,1331,,14636,11724,20809,,,,16290,145806,,,522,4419,22884,,30143,,215059,,,,,2093,4231,,,1582,,1441,172755,1802,68291,19639,137531,115041,11373,,14900,414476,2282,33081,12663,1016844,15034,,,83673,3595,30712,79534,,1970,4471,307,49836,20941,1593,,6140,,1450,752,,,,,,18268,,,,25,,114552,,2276,,,3924,139292,,3242,1520,944,26623,,,8838,,50174,,734,,5089,18568,56250,1930136,98464,,,29161,23196,,590189,1080503,1234,,,,,,,,,3746,4168,106673,,3256,2853,,42856,39738,,7359,18368,,100560,46716,,,,,19990,84294,53099,28985,76002,0,,14251,,,917,41332,1655996,6624,,,2592,261147,,103352,0,137575,,3411,42271,,9100,112958,,,2893,924,
Liechtenstein,Europe,Western Europe,438,23493,59,345,,,,,,,,,26,,,,3868,,,,,,,41,,,,,,,312,,170,,,12,,,,,,,,,,,,77,,,36,,,,,,126,,,,58,,,16,,,69,,,,,,2,,,,,6,126,,,,,,1810,,,47,,,,,,,,,,,,67,2,26,,,,17,,,880,,,,,,,,,35,,,,,,,,4,,,,,,,,,,,,25,,,,3,,,,,,,,76,,,,,,,,6,,,,,,,,39,58,425,,,,,,31,51,,,,,,,,,,,,148,,,,,35,114,,,30,,273,,,,,,26,12862,,,84,87,,,,,,22,623,,,,,37,,70,,131,,,,,,,,,,,
Luxembourg,Europe,Western Europe,442,249325,19,342,,301,100,,,,,,39,,,77,970,,,,32,,42,19836,,,,,,,2426,,299,,,880,,,1619,,61,238,,,,,59,1056,,,25,,,,,,415,22,,64,909,,97,2541,,117,36,,25,,,,528,,,,,1306,36242,,,,,,14216,,,1827,,,,,,,,,,,,1088,330,195,,233,,1630,,41,20657,,282,,,,,,,,490,36,,,,,600,,,,25,,,272,,,,53,,27,,,,8559,,246,,,,,32,4471,,22,,,,,,175,,,,,,,99,191,3155,94851,,,48,,,1742,392,25,,,,,,,,,,32,5932,,,,,710,484,,,45,,4005,,,,,,2064,533,,,174,346,,,,,,136,201,,,,,175,,6559,,1098,,,,,25,73,,,,,
Monaco,Europe,Western Europe,492,21042,6829,3418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,Europe,Western Europe,528,1979486,419,5021,33852,1192,3975,,,5321,23,32,3170,850,3994,10366,6671,728,56,121,1335,82,284,54038,,288,35,327,881,4380,813,235,16089,,615,18714,375,2334,11997,738,1923,9776,,56,85,,3328,62708,,,14375,,996,,738,1268,267,1313,61301,563,681,97,5122,3514,96,75,8688,2182,12893,377,47,2150,937,9451,,,69,2896,24712,,,96,672,296,123273,14212,33,13959,,47,,,756,2619,247,2356,1411,,466,12801,407,22713,132159,29405,41384,5161,,5086,24402,930,5835,923,228,2971,,1143,71,210,3202,3475,134,1937,908,,4433,1139,174,293,3630,,179,348,,,320,361,,3801,,78,482,,,172291,655,1104,268,,1639,,,3814,478,270,7079,,,2738,596,12127,,318,132,201,3907,12381,98435,16750,,101,7092,173,,14757,56841,1157,,77,56,,67,26,,157,1850,1012,26711,84,4263,3547,21893,505,152,,27115,13470,,24734,10461,,4422,186783,83,4447,6889,9714,53,13990,161,,1180,,,534,4568,199551,,,,1508,1208,742,49549,1454,27285,,658,443,,3878,12800,,,484,994,1423
