Destination,Continent,Region,countryCode,Total,Other North,Other South,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Hong Kong Special Administrative Region","China, Macao Special Administrative Region",Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte dIvoire,Croatia,Cuba,Curaçao,Cyprus,Czech Republic,Democratic Peoples Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao Peoples Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Federated States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Thailand,The former Yugoslav Republic of Macedonia,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom of Great Britain and Northern Ireland,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
Georgia,Asia,Western Asia,268,182202,1986,1967,,,,,,,,,,2137,,,,4200,,,,,8929,,,,,,,,,,,,,,,,,,,,,,,,,246,,,,,,,,,,,,,,1596,,,,,,,,,,,515,,,,,,,,,,,,1635,,,,,,,,,,,,,,,,,,,,,,,,,,,,11617,,,,1856,,812,,,,,,2377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2885,,,,211,2389,,432,100314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980,,,,,,,,,944,899,,,,24030,,,,,,,8245,,,,,,,,
Iraq,Asia,Western Asia,368,117389,639,25156,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14326,,,804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,,17568,,,,,,,,10309,,,,399,,,,1518,,,,,,,,,,,,,,,199,,,,,,,,,584,,,,,,,,,,,,,,,,680,,,,,,,,,,,,,,,272,,,,,,,,,,672,,,,,,,,,,413,,294,,,12956,3782,,,,,6180,,,,,,,,,311,17502,,,,,,287,,,,,,,,,,,,1996,,
Israel,Asia,Western Asia,376,1950615,563637,23662,2462,,44292,,,,,,38148,,,3167,4910,13118,,,,,22417,5811,,,,,,,,,8661,,,16128,,,,,,7885,,,,,3283,582,,,2678,,,,,,,,,,,,,1858,,,,,20459,,,,,78029,,,,299,40576,,,,,9034,22937,,,2991,,,,,,,,,,,,12115,,18389,,50732,65732,,,,5066,,,,13218,,,,2442,,3812,6043,,,16748,,3751,,,,,,,,,,,,,2522,,,,,,158158,,,,,,4955,,,,,,,,,,,,,,,2366,,57485,,,,,10580,,100528,111148,,,,,,,,,,,,,,,,,,,,,11365,,1833,,,,,,667,3736,9195,1828,,,,,,,,22828,27111,2231,,,,131007,,21205,,76680,,6184,21638,,362,,,,29931,,
Jordan,Asia,Western Asia,400,2722983,1577,4747,142,,774,,,,,,,59,,563,262,,,958,26192,,,164,,,,,,,137,,238,,57,113,,,,,,735,,,59,,,20878,87,,57,,,,,,59,,,297,55,190,,113,,,,,135994,,,168,,172,,,,,890,,,,,,1614,61,,140,,,,,,,,,,,,1322,,13319,23478,214,475782,118,,3539,696,,233,,46,,,1695,,,,4143,,,2195,,,,,,639,,,,,,155,,,,,,,,,1348,,55,,,410,449,,144,,,59,,,98,1435,7335,,,,,,8661,183,,,504,214,83,,611,1344,,,,,,,,,,11346,,131,,,,,52,,,170,131,624,687,28134,1760396,5066,,,203,449,149685,,233,199,,,,,,585,2312,,,,,892,471,1822,,5899,,,,,70,,,,5367,,
Kuwait,Asia,Western Asia,414,1871537,17496,88634,1743,,,,,,,,,,,,,,,847,257626,,,,,,,,,,,,,,,,,,,,,,,,1136,,,,,,,,,,,,,,,,,,,,,,,,168272,,,4114,,2897,,,,,2353,,,,,,,,,,,,,,,,,,,,,,,674184,75801,,,,,,,,,33444,,,,,,,,5897,,,,,,,,,,,,,,,,,,,,,,,,2083,,,,,1850,778,,,,,1515,,,,,225431,,,,,,112782,,,,223,,,,,,,,,,,,,,,1713,,,,,,,,,,2758,,0,,25148,12410,41140,,,,,14401,,2383,,,,,,,1256,10463,,,,,,21472,8002,,3669,,,,,,,,,47616,,
Lebanon,Asia,Western Asia,422,820655,472,1445,,,,,,,,,,,,,,,,132,3619,,,,,,,,,,,,,,,,,,,,,,,,,,,2885,,,,,,,,,,,,,,,,,,,,,99001,,,,,,,,,,123,,,,,,223,,,,,,,,,,,,,,,183,,1840,3243,,143391,,,489,,,,573,,,,234,,,,,,,303,,,,,,,,,,,,,,,,,,,,,186,,,,,,,,,,,,,,,198,1013,,,,,,1197,,,,,,,,,186,,,,,,,,,,1567,,,,,,,,,,,,86,,3887,530550,700,,,,,20679,,,,,,,,,,319,,,,,123,,252,,815,,,,,,,,,741,,
Oman,Asia,Western Asia,512,816221,8361,24760,,,,,,,,,,,,,,,,393,108861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30361,,,,,,,,,,1162,,,,,,,,,,,,,,,,,,,,,,,473206,25710,,4226,,,,,,,7523,,,,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556,,,,,,,,,,86029,,,,,,15904,,,,170,,,,,,,,,,,,,,,736,,,,,,,,,,,,,,10342,,6978,,,,,,,,,,,,,,,,,,,,,6529,4120,,,,,,,,,,,,,
Qatar,Asia,Western Asia,634,1456413,11035,38758,1356,,,,,,,,,,,,,,,659,169370,,,,,,,,,,,,,,,,,,,,,,,,663,,,,,,,,,,,,,,,,,,,,,,,,136060,,,2401,,1846,,,,,1374,,,,,,,,,,,,,,,,,,,,,,,540914,48072,,,,,,,,,26916,,,,8395,,,,5865,,,,,,,,,,,,,,,,,,,,,,,,1431,,,,,66011,497,,,,,2347,,,,,145204,,,,,,107963,,,,,,,,,,,,,,,,,,,1054,,,,,,,,,,1609,,2632,,33403,7243,22272,,,,,8688,,1916,,,,,,,910,6249,,,,,,12533,4771,,2412,,,,,,,,,33584,,
Saudi Arabia,Asia,Western Asia,682,8429956,49069,233823,280395,,,,,,,,,,,,,,,,808485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603000,,,,,102910,,,,,,,,,,,,,,,,,,,,,,,,,,,,1579235,1070951,,5039,,,,,,,152257,,,,,,,,96479,,,,,,,,,,,,,,,,,,,,,,,,,,167772,,,299632,,,,,,,,,,,938913,,,,,,404010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338283,,301500,,,,,515803,,,,,,,,,,,,,,,,,,,,,,,,,,,,482400,,
State of Palestine,Asia,Western Asia,275,258032,2027,20997,,,,,,,,,,,,,,,,8640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63515,,,,56259,,,,17280,,,,3344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9426,,,,,,,,,,,10211,,,,,,,,,,,,,,,21993,,,,,,,,,,,,,,,,,,,,,4719,,,,,,,,,606,,,,,,,10996,,,7904,,,,,,,,,1482,,
Syrian Arab Republic,Asia,Western Asia,760,1661922,16389,373965,1611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2762,,,,,254356,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,Asia,Western Asia,792,1367034,732,111142,11022,3276,640,,,,,,138,785,,2904,14180,16605,,,325,,296,8656,,,,,,,2341,,339,74,,475652,,,,,,1410,,,,,43,1727,56,,46,,,,53,,219,43,,10278,1121,28,40,3328,,,,,766,,,,111,78,,,,1652,15802,,,,,6439,270596,142,,58579,,,46,0,,,,,,,,514,42,514,177,14728,14069,531,,2689,2811,,1979,891,4941,171,,282,1732,,63,1120,,,3037,,257,44,,,261,,,42,,,,,,151,,,188,,,469,,37,,,,21587,,286,,,292,,,3514,24,1125,,,,,52,578,3377,221,,30,505,2307,,20512,19647,,,,,,,,,,4347,65,,,,195,,310,144,,955,291,,1195,67,793,353,,75,5276,10256,5311,263,144,142389,,,,,,505,,2012,,,,4133,43,18709,219,13431,,43,7867,,39,29,,,68,,
United Arab Emirates,Asia,Western Asia,784,7316611,46838,175593,6878,,,,,,,,,,,,,,,1679,919365,,,,,,,,,,,,,,,,,,,,,,,,4493,,,,,,,,,,,,,,,,,,,,,,,,755158,,,16231,,9276,,,,,15230,,,,,,,,,,,,,,,,,,,,,,,2913802,267618,,,,,,,,,141838,,,,56684,,,,35184,,,,,,,,,,,,,,,,,,,,,,,,7508,,,,,23410,2651,,,,,13178,,,,,836310,,,,,,474063,,,,2244,,,,,,,,,,,,,,,5524,,,,,,,,,,8173,,13368,,101145,48946,111835,,,,,44418,,10763,,,,,,,4932,32055,,,,,,,24505,,13114,,,,,,,,,172602,,
Yemen,Asia,Western Asia,887,285837,2379,33082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10621,,,918,,4181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,194393,,,,,3792,23170,,,,,2822,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,
Europe,Europe,Europe,908,72374755,477487,246285,265053,1020678,1484565,44,7060,196238,649,3809,418119,647942,3141,234768,426560,890446,2345,6537,355597,18589,1269897,395097,1466,26272,4318,1497,253124,4402,1410477,4017,612334,346,5866,548986,24772,17303,100616,69206,142031,223750,840,16956,9098,18008,162192,975713,111643,1877,534124,34252,93899,4,10548,131311,696015,172519,60419,105818,762847,33969,141296,163383,7468,13942,217204,619010,267470,27862,22759,70546,143812,116874,12690,867,6528,248394,1124527,0,88,20988,45193,668687,2222449,217300,10791,378770,15790,9615,0,1,17971,63438,38515,28354,75372,180,33480,389955,26627,1114658,190888,408886,431239,523881,9443,77887,1510005,159790,134233,38885,3869211,170475,184,20295,702970,46194,266502,205281,1142,14273,67080,3309,433422,53849,119692,17433,92005,540,100919,33848,6,0,30057,98384,0,109740,94,25798,36163,127801,7056,2472372,73739,22655,3947,33,67489,514475,116,78561,19036,9376,370456,0,49,124757,3986,801361,200,8749,1628,91342,374925,474436,3340564,1308130,76,4266,105048,757088,14,2958384,6048994,19558,2609,5494,13395,1,7269,841,2213,17415,46577,264415,773539,5489,37218,54125,21578,281051,106091,354,222694,281761,2,701281,372341,11773,37137,211013,2301,220595,525228,152118,524579,247688,251234,3619,48995,1,427,26048,545781,2629402,220256,110,664,70697,4441103,15920,1299180,44284,697358,121,105170,1432566,943,253548,418852,1,58,24120,34062,128785
Eastern Europe,Europe,Eastern Europe,923,19116929,217987,159016,9035,2683,3189,43,1,846,85,5,1240,576321,5,3206,20730,852904,11,38,1365,10,1081968,9939,3,191,5,31,281,0,7500,135,1772,83,1,37883,459,147,63,246,657,6985,2,97,278,0,451,82360,58,0,749,88,837,0,133,211,5614,3803,0,1661,92774,10541,95,2313,6,3,109,512,3067,31,102,42,71498,614,0,0,5,5544,40134,0,0,18,32,517471,271815,611,8,17283,3,6,0,0,54,383,161,43,9,0,23,40228,898,12641,658,8077,4421,10352,0,11625,33457,47,4466,6329,2821245,703,6,701,613282,192,119376,5578,8,47,1214,11,163839,477,143,28,2024,50,151,158,1,0,12,142,0,1190,0,82,27979,448,0,3702,187,680,150,2,396,9331,0,534,121,50,3005,0,49,4265,70,1701,0,114,7,89,839,977,62159,1741,0,98,6531,501282,0,239328,4119921,70,0,5,3,0,6,6,51,2,842,246,32375,0,42,170,0,95918,1427,0,495,1466,0,16911,823,2330,640,8,3,4502,5072,18046,493261,1614,5542,0,21,1,2,18,1697,22690,210689,3,585,205,3671809,826,55132,376,37530,0,344,1364042,2,483,88053,0,30,1310,587,282
Belarus,Europe,Eastern Europe,112,1090378,174,116,270,,50,,,,,,99,5779,,26,56,13611,,,,,,35,,,,,,,,,89,,,58,,,,,,148,,,,,,,,,,,,,,,,43,,,91,57,,190,,,,,,,,,3099,23,,,,2017,,,,,,8583,62,,,104,,,,,,,,,,,,327,,46,,47,,21,,370,21,,,28,70573,,,,5279,,10019,61,,,,,16612,,,,,,,,,,,,,,,,161,,,,,,,,,,,,,,,,,58,,45,,,,,,,456,,,,27,7676,,20,688372,,,,,,,,,,,,34,,,,,25,,,,,,34,,,,,,324,27,79,5729,,,,,,,,,23,5513,,,,227722,20,441,,82,,26,14919,,,351,,,30,,
Bulgaria,Europe,Eastern Europe,100,76287,1059,351,286,1086,369,,1,6,37,5,113,1410,5,136,194,2064,4,8,603,4,603,393,2,31,1,28,21,,103,27,87,83,1,,11,15,7,13,8,232,2,,5,,20,824,,,22,,9,,5,5,80,247,,234,885,34,14,60,3,1,20,12,126,7,,3,57,51,,,2,53,538,,,11,10,279,1996,10,8,4724,3,,,,6,10,5,4,5,,2,323,148,145,23,252,638,10,,323,1038,6,111,156,929,11,5,97,82,1,121,592,,5,189,3,103,8,2,,2,2,1,34,1,,3,1,,24,,4,57,26,,74,25,,3,2,5,286,,21,28,1,71,,,92,2,39,,6,3,2,20,34,1146,95,,8,53,1814,,5792,17940,2,,,,,,6,4,,32,9,2209,,1,7,,278,34,,3,127,,1497,9,0,35,1,3,117,156,1198,115,12,2325,,,1,2,,76,3791,252,3,14,5,5631,58,2914,13,1132,,16,654,1,25,598,0,0,45,11,28
Czech Republic,Europe,Eastern Europe,203,397785,,,320,264,622,,0,180,,0,103,2050,,403,2213,687,,16,118,1,3852,431,0,41,3,3,70,,2574,75,304,,,6171,12,4,11,20,82,544,,0,7,,86,4601,0,,153,1,50,,28,74,1396,366,,80,,25,55,266,3,2,32,77,478,11,0,3,129,72,,,3,220,2012,,,2,11,988,11156,114,,488,,1,,,30,71,20,7,4,,10,778,27,930,119,313,440,470,,415,2305,11,1359,149,4671,78,1,87,721,27,228,322,2,9,147,1,466,17,27,0,336,3,28,17,0,,4,27,,242,,3,5258,32,,245,5,57,22,0,106,2279,,114,11,6,495,,,113,,380,0,24,3,31,168,323,18583,130,,6,1023,9878,,3909,28721,5,,0,3,,1,0,1,2,62,51,781,0,11,31,,70286,222,0,35,282,,503,97,106,61,7,0,348,448,545,294,520,1952,0,13,,0,4,555,924,152,,0,23,125343,33,3869,21,3351,,19,2218,1,85,53245,,0,179,51,37
Hungary,Europe,Eastern Europe,348,436616,7757,1439,782,189,688,,,80,,,327,212,,944,8121,151,7,14,68,5,233,1624,1,26,1,,57,,388,6,508,,,2102,,,,74,201,2090,,7,1,,158,11091,,,199,,81,,32,24,2345,613,,277,1600,,26,364,,,36,112,777,13,,11,126,132,,,,701,3841,,,5,11,212,31303,124,,1327,,5,,,18,43,8,5,,,11,,130,1111,217,2043,831,807,,1688,3835,30,1351,396,532,88,,175,132,45,142,345,6,33,320,7,145,138,32,,117,,20,37,,,5,51,,425,,5,1268,39,,188,20,8,7,,56,2709,,176,23,14,1175,,,1164,17,232,,26,1,20,219,250,4045,330,,33,1220,220,,214976,4513,18,,5,,,5,,,,325,24,24763,,30,83,,22187,414,,400,338,,1205,52,105,173,,,1534,2224,1244,18,717,144,,8,,,14,189,2134,,,,32,29212,181,5383,57,7317,,68,117,,193,3450,,,274,18,39
Poland,Europe,Eastern Europe,616,642417,1781,5690,147,131,604,,,59,,,283,2183,,942,3930,276,,,103,,78747,5413,,,,,50,,3606,,270,,,1794,,,,27,38,3061,,,,,61,1221,,,128,,110,,37,,815,234,,216,4680,,,926,,,21,47,469,,,25,206,45,,,,260,27091,,,,,338,79149,37,,3214,,,,,,58,,27,,,,1393,511,889,117,239,441,7874,,359,10304,,529,142,4775,63,,199,130,,1608,397,,,249,,52319,239,,,42,,31,,,,,,,220,,25,334,61,,329,28,,,,58,2686,,110,,,395,,,1585,,221,,34,,,116,202,,142,,26,122,575,,2573,39565,,,,,,,,,,181,91,1073,,,,,1344,158,,,395,,5000,89,,117,,,1355,1053,610,60,102,275,,,,,,425,906,56,,,65,214193,130,35829,72,14179,,97,515,,75,2896,,,118,44,107
Republic of Moldova,Europe,Eastern Europe,498,157668,4423,513,,,,,,,,,,,,,,1086,,,,,3669,,,,,,,,,,,,,134,,,,,,,,,,,,,,,,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,1028,991,,,88,,,,,,,,,,,,201,,,,,,,,89,270,,,,5719,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,230,116,,,,,,1490,65379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,,,,,70622,,,,,,,1166,,,,,,,,
Romania,Europe,Eastern Europe,642,155982,12505,371,,707,9,,,,,,,2,,,715,,,,10,,,914,,,,,,,,,5,,,18358,,,,,0,,,,,,0,2109,,,,,,,,,,2,,64,577,,,81,,,0,,27,,,,,,,,,,1680,,,,,0,2855,0,,5092,,,,,,1,,,,,,6120,,0,,976,1041,332,,912,11606,,,909,0,,,,,,,1067,,,,,0,,,,,,0,,,,,,,12,,,,,,11,,,,,,380,,,,,1,,,3,,1,,,,0,,,406,569,,,,42976,,,7333,,,,,,,,,,,0,1968,,,,,,,,,,,6628,,25,,,,146,83,7272,,,,,,,,,5,3060,,,,,12611,,951,,2474,,,,,9,11,,,,,
Russian Federation,Europe,Eastern Europe,643,11194710,41,532,4999,230,763,43,,501,48,,247,517417,,533,2897,752975,,,463,,749972,463,,93,,,83,,505,27,425,,,5731,436,128,45,112,328,547,,90,149,,104,55119,58,,203,87,569,,31,108,314,2185,,703,11047,10425,,227,,,,236,1041,,102,,57651,266,,,,2169,2518,,,,,441793,139367,310,,1916,,,,,,200,128,,,,,16525,44,5594,160,1974,968,171,,3580,1861,,1005,801,2512343,443,,84,580279,119,87715,949,,,264,,69747,35,82,28,1527,45,71,52,,,,63,,200,,45,20748,259,,1081,109,615,118,,171,538,,85,59,29,781,,49,687,51,714,,24,,36,271,144,28661,228,,25,3651,288805,,3837,,45,,,,,,,46,,214,71,,,,49,,1798,344,,57,236,,1368,576,556,254,,,467,569,3203,457775,213,251,,,,,,329,10045,182189,,571,80,2978217,349,1708,213,4502,,118,1125335,,96,13416,,30,636,463,71
Slovakia,Europe,Eastern Europe,703,146319,40,585,126,76,84,,,20,,,68,118,,222,2604,29,,,,,177,666,,,,,,,324,,84,,,1808,,,,,,363,,,116,,22,856,,,44,,18,,,,664,113,,87,73744,,,199,,,,28,149,,,,42,25,,,,124,2454,,,,,65,3856,16,,330,,,,,,,,,,,,14561,38,122,22,104,62,667,,149,2217,,111,46,199,20,,59,19,,111,86,,,45,,110,40,,,,,,18,,,,,,67,,,52,31,,42,,,,,,453,,28,,,87,,,563,,69,,,,,45,24,5564,131,,,435,92,,6731,2287,,,,,,,,,,28,,1547,,,,,,255,,,88,,676,,30,,,,211,512,187,,50,595,,,,,,118,253,,,,,8258,55,4037,,1764,,,37,,,1737,,,28,,
Ukraine,Europe,Eastern Europe,804,4818767,190207,149419,2105,,,,,,,,,47150,,,,82025,,,,,244715,,,,,,,,,,,,,1727,,,,,,,,,,,,6539,,,,,,,,,,,,,,,,,,,,,,,,,10188,,,,,,,,,,,64185,1080,,,,,,,,,,,,,,,,,3804,,2129,,,,3740,,,,3702,221504,,,,26640,,19432,1759,,,,,24337,,,,,,,,,,,,,,,,,,,1732,,,,,,,,,,,,,,,,,,,,,,,3068,,,,,149246,,,3265811,,,,,,,,,,,,,,,,,,,,,,,,,1508,,,,,,3708,29270,,,,,,,,,1351,22527,,,,,,,,2729,,,219081,,,12349,,,,,
Northern Europe,Europe,Northern Europe,924,11858391,129622,24583,97329,15593,29849,0,62,16112,521,3565,15647,6512,616,136806,29951,10743,1937,5847,217171,18247,117427,33539,1312,793,4154,971,8389,0,96995,3483,73919,262,5151,61681,380,8405,1953,2431,13169,93848,838,255,440,18006,43643,228181,110752,87,44116,159,14080,1,1519,9258,18671,6417,0,76797,47689,17275,22827,99383,602,6163,2749,11741,37499,3842,326,32408,54833,37324,12686,867,6158,196569,168344,0,78,381,16882,8529,423539,98209,10682,50526,15772,8980,0,0,2543,2964,2486,21263,642,2,1233,80528,20953,749743,14365,173798,244729,460822,9426,23394,161052,154617,43517,10294,23821,141285,165,15964,3844,1310,103280,54573,866,5559,18203,79,188110,3036,1612,16255,74128,381,578,28972,0,0,318,43871,0,14115,0,439,3252,1808,6970,40819,6443,17747,2738,28,53091,90392,116,64748,1462,416,220631,0,0,83661,3199,530720,0,1113,1124,1154,16482,175403,915190,109981,23,2634,32976,11548,14,132291,526881,5840,2604,5405,8803,0,7142,268,1,915,35135,2910,17677,3551,24308,42805,0,76532,3738,335,173877,209670,2,105778,148212,6210,21677,541,1524,132201,28381,33759,2261,106192,13123,1791,2266,0,309,23512,12403,182815,2372,100,2,63795,117997,12596,409363,38307,271847,120,4145,10276,155,11193,72230,0,12,18271,29412,122477
Channel Islands,Europe,Northern Europe,830,77581,2117,836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1866,,,,,,,,,,,,,,,,,,,,,,,,,,,3731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55971,,,,,,,,,,,,,
Denmark,Europe,Northern Europe,208,509740,,,10340,261,940,,0,152,,3,1120,628,5,2591,1779,278,14,81,708,34,647,1768,11,55,0,286,437,,18889,71,3017,,4,2853,56,529,25,195,558,3549,,10,15,,1480,10878,515,0,3003,18,670,1,144,419,751,433,,158,899,353,621,,22,11,129,545,1547,74,,220,1089,1686,11158,,25,3777,6224,0,0,7,613,203,35441,1682,,1455,15253,10,0,,231,91,47,100,150,,113,2757,8794,8321,1106,12574,22302,1419,,1695,5065,155,1726,1143,148,1410,1,1357,33,51,2711,12745,44,154,218,21,5362,442,54,80,705,7,37,100,0,0,30,146,,926,,15,65,81,,5432,188,1256,59,,1522,6553,,751,184,14,1118,,,19447,18,11543,,69,8,66,991,9396,27062,1205,0,69,8790,308,0,6472,4971,324,,,7,,8,19,1,0,249,132,1581,18,331,681,,886,239,3,10447,1639,,4542,8060,0,673,29,47,21613,2513,2124,25,10771,2630,,142,,11,162,886,33760,15,,,1377,6508,324,17012,1011,11215,,221,251,3,606,9951,,,154,540,352
Estonia,Europe,Northern Europe,233,217890,64,12,13,7,14,,,3,,1,14,690,,63,70,1600,,1,12,1,12796,117,1,,,,1,,2,0,62,,,78,,,,4,2,114,,1,,,8,201,1,,13,,4,,2,1,13,19,,13,67,6,2,135,,,1,7,41,2,,,,4,1,,,2398,212,,,,,1599,1369,6,1,25,,,,,7,,,2,,1,1,99,22,111,6,28,10,146,0,49,295,2,55,4,4095,2,1,6,593,,4259,10,,,4,1,2004,14,1,,2,,,,,,2,2,,28,,1,53,,,15,2,,1,,20,129,,11,1,,14,,,150,,32,,,1,,15,17,599,43,,1,19,884,1,64,154721,1,,1,,,,,,,1,2,13,,,3,,15,8,,2,23,,164,9,1,4,1,,451,42,6,403,15,4,,,,1,2,7,87,358,,,2,23350,7,524,4,624,,4,1174,,8,11,,,1,1,6
Faeroe Islands,Europe,Northern Europe,234,5096,40,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,12,,,,,,14,,,,,,18,,,36,,,,,,25,,,,,,,3341,,,,,,,,,,27,,,,,,,,,,,20,16,,,143,,,,,,,,,,,,278,58,6,,,,,,,,,,,5,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,,,,,,,5,61,75,,,,47,,,81,39,,,,,,,,,,,,35,,,,,,,,,14,,,,,,,,68,,,,72,,,,,,,6,,,,,,,,92,,39,,,,,,,,,,,
Finland,Europe,Northern Europe,246,248135,1495,374,2735,193,707,,2,362,,1,304,75,0,1005,536,87,8,16,1414,12,229,473,2,6,0,3,134,,612,12,1026,,0,1164,7,42,8,233,548,1521,0,2,7,,384,7362,,,894,3,97,,54,111,173,359,,127,605,3,1090,905,6,3,127,160,833,50,9,67,26176,1576,,,8,,2026,,0,7,449,36,6197,961,,731,,1,,,66,55,6,19,12,1,40,1635,157,4140,347,4318,7502,453,,741,1874,58,1201,243,172,938,0,112,36,20,1098,514,0,108,150,0,645,79,12,14,389,1,4,32,,,8,39,,542,,3,47,3,,1730,59,963,74,,1188,1331,,186,90,18,1450,,,1591,6,1397,,22,8,14,425,1979,2891,372,,13,390,95,,1734,59355,249,0,1,3,0,3,3,0,0,254,127,86,6,112,155,,121,27,4,8450,650,,1727,723,30,0,3,10,32614,955,434,37,7062,104,,54,,1,27,582,5379,20,,2,137,1003,82,4759,447,4273,,84,89,1,132,4696,,,37,155,65
