Destination,Continent,Region,countryCode,Total,Other North,Other South,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Hong Kong Special Administrative Region","China, Macao Special Administrative Region",Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte dIvoire,Croatia,Cuba,Curaçao,Cyprus,Czech Republic,Democratic Peoples Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao Peoples Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Federated States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Thailand,The former Yugoslav Republic of Macedonia,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom of Great Britain and Northern Ireland,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
Honduras,Americas,Central America,340,149442,57,86,,,,,,,,,144,,,,,,,,,,,19,242,,,,111,,,,178,,,,,,,,,262,68,,,,252,419,,,527,,,,617,,,460,,,,48,,,,,102,345,,60692,,,,,,,,,108,,,,,,221,,,,,,,,3336,,,,34,,,,,,,,,,,68,196,20,105,31,,,,,,,,,,,,,,,,,,,,,,,,,,980,,,,,,,,,,,,69,,,74273,,,,,,,,,243,,27,288,,,,97,,53,,,,19,,,,,,,,,,,,,,,,,,,,,,,381,,115,,,,23,47,,,,,,,,,,,,,,,,,,77,,3877,,51,,,74,,,,,,
Mexico,Americas,Central America,484,458549,410,1478,,,87,,,43,,,5366,66,,256,569,,,,24,,,887,1474,,,,1725,,,,2482,,,191,,,,,5,5063,,,,,4144,1911,,,5530,,,,2571,70,71,4858,,,331,1219,13,298,,,842,1222,174,4931,,,,,,,,78,4851,,,,,,4988,,,270,,,,,49676,,,,395,,3031,313,,347,82,150,40,211,,1303,4434,115,3647,48,,46,,,,,23,1585,,,,,87,,,,41,,,,,,,,,,,,,,,204,,,,,,870,,70,3324,,55,,,124,,53,,13722,,302,4140,315,1514,276,1888,,300,,,310,1503,,,,,,,,,,175,21,13,,,36,,50,43,,,96,,22491,,6,,,,466,1657,480,,48,,,,,,35,,317,,,,,279,,3058,,272472,,1506,,,2194,64,,,,,
Nicaragua,Americas,Central America,558,26619,315,743,22,,40,,,,,28,147,,,,43,,19,,,,,42,48,,,,38,,,,110,,,70,,,,,,147,,,,,115,44,,,237,,,,4727,,,711,,,,,17,44,,,52,78,,2136,,,,29,,,,,111,,,,,,297,,,,,,,,900,,,,20,,9473,,,10,,,,12,,,149,31,43,11,,,,,,,,,,,,,,,,,,,,,,,,,,734,,,,,,,,,,,,93,,,,,9,,,,,,,351,,,176,,,,43,,16,,,,307,,,,,,,,,,,66,,,,,,,,,14,,,442,,,,,,44,76,,,,,,,,,,,,,,,,64,,37,,2952,,9,,,116,,,,11,,
Panama,Americas,Central America,591,70848,64,344,,,,,,,,,667,,,79,45,,,,9,88,,23,72,,,,194,,,,695,,,44,,,,,,280,,,,,997,10439,270,,17179,,,,4155,,39,2396,88,,20,,,28,,17,3554,1604,30,2146,,,,,,,,8,282,,,,,0,344,,,224,,11,,,473,,,38,204,,715,47,,1738,70,45,,15,,472,500,724,244,61,,,,,,,,303,,,15,,20,,,,17,,,,,,,,,1810,,,,,,33,,32,,,,90,,24,4593,,9,,,6,,45,,,,35,2170,323,71,152,285,,139,,,52,396,,,,,15,,,,,25,,29,,,14,,5,,,,17,,2432,,80,,,,37,121,119,,3,,,,,,53,,35,,,,,94,,314,,4134,,199,,,715,6,,,,,
South America,Americas,South America,931,4241024,41466,113344,154,258,500,0,53,5905,50,62,188529,1268,730,2755,9399,4,30,31,14,362,661,5664,1000,1,14,4,221629,912,29,5,181394,0,2,1544,26,11,54,48,31,11120,9,5,15,0,272802,36169,625,20,658020,3,100,2,3960,15,2937,18491,219,130,5941,680,16,1693,0,627,18094,49678,4973,2455,3,26,217,111,2,24,9,700,45481,732,12,7,14,21,56730,50,37,7117,41,434,2185,3,1659,6,3,15745,13634,12,1713,8197,48,2019,305,740,241,814,0,6195,420139,476,92245,894,7,26,0,96,4,1491,445,28166,15,8,256,171,1598,257,27,5,106,1,49,33,0,4813,6,2,1,23615,10,30,2,238,6,1943,1263,22,8,4,9,8329,5,393,3774,8,264,45,8,915,19,416,2,5392,5,316586,129752,749,37157,319624,1790,34,15656,986,382,10589,15991,5,196,14,1913,2,276,0,40,12,1384,27,720,0,1,67,60,85,1909,0,16,699,0,376529,16,996,23,17336,2,2896,8737,22369,4,239,8471,0,13,0,137,3637,132,3207,4,3,8,9,6650,45,14441,20,77126,1,161463,25,205,49374,52,1,3,1,7,29
Argentina,Americas,South America,32,1595069,24755,57776,20,144,224,,1,20,,,,1207,1,600,3201,,,27,,16,653,1138,12,,,,186685,,,,33642,,2,796,25,,50,45,,953,,,,,214736,5850,9,,3162,,90,,359,1,2119,1873,,101,3852,30,,527,,9,849,1501,510,169,,,106,69,,,1,152,6229,,,,,,12672,,31,2666,35,24,,,158,1,,,80,,140,2503,18,210,46,295,79,140,,1317,273401,26,5181,156,,6,,,,566,264,2409,,,110,166,1400,208,14,,6,,,4,,,,,,2686,9,22,,,,455,24,19,4,,,876,,23,167,1,91,,,126,,10,,357,,286164,50888,125,21429,11298,184,,9078,979,,2985,4483,,,,,,,,36,,171,,,,,4,,,1741,,4,271,,179945,6,,18,11,,497,1919,3607,,130,8143,,,,,73,97,1914,,,8,1,5809,,2184,1,9678,,125366,,18,2290,11,,,,1,3
Bolivia (Plurinational State of),Americas,South America,68,83598,852,282,1,3,7,,1,5,,5,25141,1,2,115,169,1,5,1,11,4,2,320,962,0,1,,,17,0,,12746,,,16,,1,1,0,2,1728,,0,4,,4622,675,8,,1002,,3,,122,3,28,311,138,6,76,63,3,55,,3,22,521,33,82,,1,2,4,,,1,59,597,1,,2,,1,1524,2,1,12,,2,,,144,3,,4,7,,216,44,3,123,14,29,4,41,0,130,894,4,1455,17,1,6,,4,0,8,1,56,4,1,4,2,3,5,4,3,6,,0,4,,,0,,,8770,,1,1,0,,6,0,1,,,1,14,1,35,76,1,10,41,,46,1,42,,95,1,2216,8306,26,182,38,37,6,564,1,,31,54,2,,1,,0,,,,,9,2,0,0,0,6,39,6,4,0,0,6,,1651,3,0,0,1,,177,442,12,2,6,0,,2,,1,9,1,8,1,,,1,57,1,619,1,3385,,430,3,1,458,3,,,1,2,6
Brazil,Americas,South America,76,741557,5345,22228,0,,,,,5612,,,27974,,,372,3988,,,,,,,1649,,,,,18217,,,,,,,346,,,,,,1113,,,,,19708,9429,,,3196,,,,314,,,894,,,1347,,,489,,,190,903,3796,443,,,,,,,,167,8249,683,,,,,22641,,,3133,,,,,106,,,1350,135,,208,4074,,730,,,,165,,1961,62623,41,78935,,,,,,,,,17058,,,,,,,,,,,,,,,,,,1027,,,,,,,1162,,,,,3522,,,415,,,,,187,,150,,767,,25143,8278,,10351,244319,,,,,,5069,8882,,,,,,,,,,,,,,,,,,,,,,,51448,,,,177,,587,2919,3864,,,,,,,,,,862,,,,,,,3947,,12894,,24081,,,1694,,,,,,
Chile,Americas,South America,152,142417,,,8,24,45,,10,31,12,13,39233,16,27,826,559,3,1,3,3,14,6,920,9,1,13,4,8923,,9,5,5609,0,0,78,1,10,3,3,12,1430,9,5,11,,,1691,40,20,2734,3,7,2,442,11,293,1751,,10,72,189,13,199,0,18,198,5510,81,227,3,1,35,10,2,4,7,116,2624,2,12,5,1,9,5369,6,5,190,6,6,5,3,182,2,3,11,41,12,225,411,18,407,68,81,22,109,,948,4061,18,722,111,6,14,,7,4,7,41,206,11,7,20,3,27,14,9,2,24,1,49,12,,5,6,2,1,1223,1,7,1,,6,74,31,2,4,4,8,552,4,122,201,6,16,4,8,260,18,100,2,428,4,920,21256,145,450,187,151,28,856,6,1,394,514,3,164,13,33,2,3,,4,12,21,13,,,1,42,,40,32,0,12,189,,9179,7,540,5,5,2,980,854,329,2,29,313,,11,,136,8,22,215,3,3,,7,96,7,1537,18,6767,1,1816,22,1,3148,10,1,3,,4,7
Colombia,Americas,South America,170,106943,560,194,104,52,19,,41,48,38,36,2471,,276,197,246,,,,,,,374,,,,,653,,,,1809,,,69,,,,,,731,,,,,1810,1392,31,,,,,,757,,51,1375,81,,93,122,,77,,45,350,11917,159,306,,,19,,,,,51,1851,,,,,,2455,,,131,,,,,305,,,17,100,,276,148,,108,75,74,44,99,,536,2565,81,546,209,,,,23,,,17,1049,,,,,40,21,,,,,,,,,,,,2072,,,,,,69,,,,,,383,,47,475,,41,,,64,,38,,1966,,219,3342,64,404,121,444,,172,,,370,518,,,,,,,,,,84,,,,,,21,,26,,,48,,5620,,,,,,168,634,870,,,,,,,,46,,62,,,,,203,37,1009,,14273,,362,,185,35162,,,,,,
Ecuador,Americas,South America,218,115093,2230,12650,21,19,18,,,16,,,1954,15,,140,205,,18,,,,,320,,,,,572,,,,1035,,,73,,,,,17,889,,,,,5002,934,37,,55897,,,,351,,31,1120,,,118,182,,69,,,133,,32,196,,,,,,20,,48,813,,,,13,,1612,15,,27,,,,,162,,,,36,,176,81,,86,25,72,14,75,,195,1424,15,275,27,,,,,,,,166,,,,,,,,,14,,,,,,,,,797,,,,,,18,,,,,,310,,43,147,,19,,,89,,20,,361,,91,4125,47,117,137,188,,303,,,114,559,,,,,,,,,,34,,,,,,,19,,,,46,,2556,,37,,,,131,734,25,,,15,,,,,17,,,,,,,151,,807,,9854,,359,,,3120,18,,,,,
Falkland Islands (Malvinas),Americas,South America,238,868,26,14,,,,,,,,,36,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640,,20,,,,,,,,,,,
French Guiana,Americas,South America,254,70131,864,2751,,,94,,,,,,,,,,,,,,,,,110,,,,,,,,,7022,,,,,,,,,,,,,,,1201,,,,,,,,,,,,,,,,,,493,,,,,,,,,,,,,18094,,,,,,,,,,,,2180,,,,,2469,11381,,,,,,,,,,,,120,,,,,,,,,910,,,,,,,,,,,,,,,,4771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,,,,,,,,381,,,,,,1565,,,,,,,,,,,,,,,,,,,,,,,15381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,Americas,South America,328,6352,243,478,,,,,,,,8,,,,,,,6,,,186,,,,,,,,,,,780,,,,,,,,,147,,,,,,422,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,,154,,,,,,,,,,,,,,,,,,,,,1681,,,,,,,,,,,,310,,,,,,,,,211,,459,,,,,768,,,,,,
Paraguay,Americas,South America,600,186570,1196,4178,,,,,,,,,57525,,,,,,,,,,,,,,,,976,,,,97450,,,,,,,,,1999,,,,,2425,1419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,,,,,,1994,,,,,,,,,,,,,,,,,,,,,,,,845,,2448,,,,,,,,,,,,,,,,,,,,,,,,,,,2440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842,,,,4026,,,,,,,,,,,,,,,,,,,,,,,,,,,1057,,,,,,,,,,,,,,,,,,,,,,,,,169,,1684,,3303,,,,,,,,,
Peru,Americas,South America,604,56732,566,305,,,11,,,9,,,7087,,,367,123,,,,,,,383,,,,,3572,,,,3033,,,42,,,,,,764,,,,,4483,2551,,,3706,,,,210,,57,564,,,56,54,,151,,,112,2491,12,67,,,10,,,,,44,1441,21,,,,,1826,,,36,,,,,101,,,,30,,103,40,9,129,26,35,11,131,,316,2088,,2093,24,,,,,,,,43,,,,,,9,,,27,,,13,,,,,,931,,,,,,24,,,,,,423,,59,100,,,,,65,,45,,215,,340,,201,124,80,85,,415,,,114,392,,,,,,14,,,,20,,,,,,,,17,,,72,,3168,,,,,,176,486,,,13,,,,,,,,33,,,,,150,,1034,,6151,,382,,,2021,,,,,,
Suriname,Americas,South America,740,22270,2740,6460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2594,,,,,,,,,,,,,,,2538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,Americas,South America,858,93428,2062,4731,,,,,,,,,17970,,,,,,,,,,,,,,,,,,,,11084,,,,,,,,,389,,,,,1299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840,,,,,,2205,,,,,,,,,,,,,,,,,,,,,,,,14943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,,,,,,,,,,,,,,,,,,,,,,,,,,1199,240,,2465,877,,,,,,748,,,,,,,,,,,,,,,,,,,,,,,,29447,,,,,,,,,,,,,,,,,,,,,,,,,523,,1036,,,,,713,,,,,,
Venezuela (Bolivarian Republic of),Americas,South America,862,1019996,27,1297,,16,82,,,164,,,9138,29,424,129,908,,,,,142,,450,17,,,,2031,895,20,,4590,,,124,,,,,,977,,,,,18675,8067,500,,588323,,,,1405,,358,10603,,13,327,40,,126,,40,16240,26835,350,965,,24,45,28,,,,63,4149,25,,,,11,4432,27,,922,,321,,,501,,,5577,1824,,369,896,,226,51,154,67,54,,792,57175,167,590,350,,,,62,,,122,7179,,,122,,128,,,,29,,,,,37,,,,3012,,,,238,,1297,46,,,,,628,,15,2193,,87,,,78,,11,,1203,,294,32973,141,793,62567,701,,242,,,764,589,,,,40,,105,,,,1045,12,720,,,15,,20,89,,,67,,92458,,419,,80,,180,749,13662,,61,,,,,,3174,12,113,,,,,184,,1761,,10925,,5364,,,,10,,,,,13
Northern America,Americas,Northern America,905,33341147,19019,2547215,49759,24964,19614,111,12,5076,121,16951,118745,54089,4071,66497,97772,12427,25509,802,70286,61013,33684,54113,35496,380,9783,17,43391,0,100756,131,154563,94,4242,27489,178,1389,20259,143140,8588,769784,91,92,356,0,90057,1310426,403134,12414,402621,29,182,10,58438,5871,51285,792200,0,14526,99212,106,9797,58317,300,19330,511249,225906,119344,661136,12,18686,15503,64945,286,27,41673,36402,196451,48,97,229,3674,9188,867924,53873,224,245362,39,29668,233,41,357254,3749,37,235187,362350,0,195257,151003,5714,961983,67981,293400,82496,186268,0,112113,838881,543639,331307,42068,11011,44942,20,20242,2486,198020,33613,153632,84,25133,6114,44,35202,2591,1538,338,58981,5,465,18367,3649,284,85,5784,0,6632914,4828,118,76,0,4115,45284,777,28681,232,9,7468,212904,85,26946,198331,124,99873,0,0,43585,281,207216,7,95330,199,13617,221263,1293673,595549,531236,1338681,666,758086,17208,63,157315,332077,1453,19,11009,12471,392,22552,13707,10,19,22237,7401,7862,11622,14349,24183,0,10329,13594,34,38314,78193,0,88652,76175,28027,16176,4798,131,58121,58346,57794,2246,142653,21349,39,426,0,13787,208756,8993,79914,823,160,10,18673,261439,7937,1291593,27798,248135,34,28013,19918,17,78663,877716,15,0,12576,6146,10670
Bermuda,Americas,Northern America,60,16676,63,633,,,,,,,,,,,,44,27,,,,,,,19,,,,,,,,,,,,,,,,,,2437,,,,,,128,,,,,,,,,,15,,,,,,26,,,11,,,,,,,,,,,,114,,,,,,231,32,,101,,,,,,,,61,1160,,,,,220,,,,91,,24,79,374,188,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,18,,,,,,142,27,1647,,,,,,17,,,,,,,,,,,,,,,,,,,,,,62,,102,,,,,,,118,,,,,,,,,41,,43,,136,,,,,4726,,3454,,,,,,,,,,,
Canada,Americas,Northern America,124,4864778,5029,738,13677,3263,12014,111,12,1834,121,2082,12036,1778,555,15871,23600,1045,1153,802,13101,14373,4245,20648,1145,380,1772,17,1948,,25240,131,10058,94,4242,6089,178,1389,183,17797,1275,,91,92,356,,23182,286712,231291,6620,12595,29,182,10,1894,1677,20007,3462,,4165,15865,106,5693,19098,300,2099,3841,9362,31290,32598,12,4649,6196,13822,,27,18730,14970,62998,48,97,229,122,752,172549,11477,224,77124,39,6638,233,41,11127,764,37,72507,45292,,3293,51853,483,240035,8723,51266,16443,26295,,16166,322392,108174,18672,3524,3676,17967,20,5907,583,13854,7443,59419,84,397,1508,44,6668,532,1538,338,18151,5,465,9463,22,284,85,5784,0,30113,12,118,76,0,491,20676,777,2995,232,9,620,119431,85,8186,7730,124,6587,,,7039,281,52674,7,1785,199,4780,14301,175504,176548,152654,217,666,56171,2294,63,46036,71978,1453,19,1944,2435,392,6477,63,10,19,5718,1119,0,11622,606,7695,,10329,9028,34,19599,29983,,10509,56926,5420,4312,664,131,7391,17934,13038,111,7052,7067,39,426,,99,55297,3882,14476,106,24,10,9646,51057,3822,641095,19140,244567,34,5570,1465,17,5582,127335,15,,747,1766,3099
Greenland,Americas,Northern America,304,7320,51,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,11,,,,,,1,,,,,,,,,,,,,,,,6648,,,,,,,,,,,286,,,10,9,,,,,,35,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,6,3,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,13,,,,,,,,,,,,,,,22,,27,,,,,,,,,,,
Saint Pierre and Miquelon,Americas,Northern America,666,1320,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,
United States of America,Americas,Northern America,840,28451053,13876,2545637,36082,21701,7600,,,3242,,14869,106709,52311,3516,50582,74145,11382,24356,,57185,46640,29439,33446,34351,,8011,,41443,,75516,,144505,,,21397,,,20076,125343,7313,767121,,,,,66875,1023585,171843,5794,390026,,,,56544,4194,31278,788723,,10361,83347,,4104,32545,,17231,507397,216544,88054,628538,,14037,9307,51123,,,22943,21422,132485,,,,3552,8436,695109,42364,,168137,,23030,,,346127,2985,,162619,315898,,191964,99150,5205,721728,59258,242134,66053,159882,,95923,516410,435091,312447,38544,7335,26975,,14335,1903,184166,26170,94213,,24736,4606,,28534,2059,,,40812,,,8904,3627,,,,,6602801,4816,,,,3624,24608,,25686,,,6848,93473,,18760,190601,,93239,,,36477,,154524,,93545,,8837,206962,1118021,418971,376935,1338464,,701915,14914,,111262,260099,,,9065,10036,,16075,13644,,,16519,6282,7862,,13743,16488,,,4566,,18715,48148,,78041,19249,22607,11864,4134,,50664,40294,44756,2135,135588,14282,,,,13688,153418,5111,65395,717,,,9027,210382,4115,645750,8658,,,22443,18453,,73081,750381,,,11829,4380,7571
Oceania,Oceania,Oceania,909,5022263,1495650,289403,489,0,1258,1523,0,0,0,0,13159,0,0,70752,24161,0,0,0,2715,0,0,0,0,0,0,0,0,0,0,0,885,0,0,0,0,0,0,27632,0,35887,0,0,0,0,29027,141661,11448,0,290,0,0,13428,0,0,897,0,0,24112,260,0,0,11049,0,0,0,0,40660,0,0,0,2576,185,0,0,60809,9734,60328,0,3247,0,0,0,133383,0,0,144144,0,0,0,1493,0,0,0,0,0,0,0,29301,0,93206,57006,20149,1795,6222,0,7418,263791,0,34859,0,0,327,3657,0,0,12004,9651,80575,0,0,0,0,4883,0,0,0,11818,0,0,57917,384,0,0,19780,43,0,7116,0,0,0,0,555,0,12032,0,994,420,123856,3182,321919,0,0,0,5150,2350,0,0,1472,2824,0,2760,0,0,158456,75987,19105,1327,0,46616,0,0,13626,2622,0,0,0,0,0,0,57822,0,0,95,0,0,0,0,33509,0,0,0,1078,504,72662,0,15335,56984,0,0,0,0,644,12817,0,0,23446,0,0,0,1627,16306,0,633,32984,0,0,2527,0,17170,0,220981,38,99223,0,11459,0,4370,0,163080,6478,0,0,269,822
Australia and New Zealand,Oceania,Oceania,927,4741947,1489128,274001,489,0,0,0,0,0,0,0,13159,0,0,53227,24161,0,0,0,791,0,0,0,0,0,0,0,0,0,0,0,885,0,0,0,0,0,0,27074,0,35381,0,0,0,0,29027,128218,11441,0,290,0,0,13387,0,0,897,0,0,24112,260,0,0,11049,0,0,0,0,40660,0,0,0,2576,185,0,0,58934,9734,17603,0,0,0,0,0,132988,0,0,144144,0,0,0,0,0,0,0,0,0,0,0,29301,0,91393,48663,20149,1795,6154,0,7418,263380,0,31008,0,0,327,687,0,0,11407,9651,80575,0,0,0,0,4883,0,0,0,11569,0,0,57917,0,0,0,19780,0,0,0,0,0,0,0,0,0,12032,0,0,229,123845,0,313449,0,0,0,5133,0,0,0,90,0,0,1560,0,0,111146,75987,19105,0,0,40871,0,0,13626,2580,0,0,0,0,0,0,41030,0,0,95,0,0,0,0,33437,0,0,0,0,504,72662,0,15147,56864,0,0,0,0,644,12700,0,0,23446,0,0,0,1465,13656,0,0,32984,0,0,1381,0,17170,0,217660,0,66993,0,11459,0,0,0,162048,0,0,0,269,822
Australia,Oceania,Oceania,36,4153330,600,27180,7893,1315,950,94,181,370,,15,12541,710,28,,23165,128,230,650,5562,345,829,5131,17,13,392,33,622,,26278,413,3960,3,1911,2465,15,7,10,23310,55,27916,1,3,12,,27782,108346,68683,1947,3146,,130,3562,307,43,55036,438,54,23918,15921,237,291,10006,63,3,42,1316,39901,10028,,1562,2556,2563,19,112,40344,9656,16385,3,317,10,9,168,125092,1625,447,142981,,92,4,36,276,17,11,492,53,,146,28679,480,78297,45651,19260,16334,54399,737,7358,260694,830,24485,2918,353,6121,462,1761,88,11315,9573,79925,32,83,1390,8,4843,151,153,468,80793,113,12,57450,18,20,8,19621,,1049,8,19,80,3419,,1212,528,11346,394,491,1238,100236,1252,310921,785,7,1431,367,3,3411,188,8707,,138,,343,4928,103492,74618,18951,85,183,28782,316,52,13159,12971,27,21,19,13,,47,9696,,,1090,195,49660,2797,195,29812,,4671,8185,1263,2113,61139,0,15025,52524,3005,2734,76,178,6612,10758,6538,26,18920,46518,4904,6,181,7354,1205,469,32718,18,,88,1218,16704,1005,1100221,1768,55234,,11366,383,1005,915,157398,,,314,2979,10498
New Zealand,Oceania,Oceania,554,588617,8673,24828,489,,,,,,,,516,,,53227,807,,,,791,,,,,,,,,,,,885,,,,,,,3575,,7238,,,,,1019,18991,11441,,290,,,13387,,,897,,,,260,,,962,,,,,435,,,,,185,,,18262,,1085,,,,,,6879,,,,,,,,,,,,,,,389,,12459,2641,732,1795,6154,,,566,,6324,,,327,687,,,,,,,,,,,,,,11569,,,,,,,,,,,,,,,,,594,,,229,22794,,,,,,5133,,,,90,,,1560,,,6812,762,,,,11855,,,360,2580,,,,,,,41030,,,95,,0,,,3382,,,,,504,11026,,,3913,,,,,644,1854,,,4372,,,,1465,13656,,,,,,1381,,330,,217660,,11309,,,,,,3371,,,,269,822
Melanesia,Oceania,Oceania,928,96828,2089,5205,0,0,594,0,0,0,0,0,0,0,0,16726,0,0,0,0,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,0,366,0,0,0,0,0,1301,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,22669,0,3159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1618,8327,0,0,68,0,0,267,0,369,0,0,0,1680,0,0,597,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,0,0,0,0,0,0,289,4065,0,0,0,0,0,0,0,1382,0,0,1148,0,0,2200,0,0,0,0,127,0,0,0,42,0,0,0,0,0,0,267,0,0,0,0,0,0,0,72,0,0,0,1032,0,0,0,109,120,0,0,0,0,0,0,0,0,0,0,0,0,0,1268,0,633,0,0,0,372,0,0,0,3128,38,1271,0,0,0,3985,0,578,6446,0,0,0,0
Fiji,Oceania,Oceania,242,13001,192,1413,,,,,,,,,,,,1405,,,,,1334,,,,,,,,,,,,,,,,,,,,,,,,,,,835,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374,,,,,,,,,,,,,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045,,,,,,,,1382,,,,,,,,,,,,,,,,,,,,,,267,,,,,,,,,,,,636,,,,,,,,,,,,,,,,,,,1203,,,,,,372,,,,646,,,,,,167,,,,,,,
